Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
13850,8.377994955050189e+16,B-Mets storm back in 6th for win http://bit.ly/kK39kp via http://outside.in/13850,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,8.377993760094208e+16,B-Mets storm back in 6th for win http://bit.ly/kKJ9RB via http://outside.in/13790,1:14 AM - 23 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
GetPowerplaJobs,8.374876993762509e+16,"Heavy Equipment Operator - #Binghamton , NY (http://tinyurl.com/69n4kgj) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",11:10 PM - 22 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,7.618468871630029e+16,DMV still affected by power problems http://bit.ly/kiP8IU via http://outside.in/13905,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,7.618468601516442e+16,DMV still affected by power problems http://bit.ly/kVeDhY via http://outside.in/13904,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
Vanguard_Group,1.0826531512310129e+18,Make the most of your earnings,10:00 AM - 8 Jan 2019,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",ME
13903,7.618468424515584e+16,DMV still affected by power problems http://bit.ly/l5q7vY via http://outside.in/13903,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,7.61846829491282e+16,DMV still affected by power problems http://bit.ly/mxMfOx via http://outside.in/13850,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,7.618468244160512e+16,DMV still affected by power problems http://bit.ly/mvZ7h2 via http://outside.in/13901,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,7.618467628018483e+16,DMV still affected by power problems http://bit.ly/m1Ne05 via http://outside.in/13790,2:13 AM - 2 Jun 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,7.508970960860365e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/mLisg6 via http://outside.in/13905,1:42 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,7.508230404899635e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/lCUopL via http://outside.in/13904,1:13 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,7.508230375958938e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/jyqPOU via http://outside.in/13903,1:13 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,7.508230286200832e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/muXvVr via http://outside.in/13901,1:13 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,7.508230181343232e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/ifXfD5 via http://outside.in/13850,1:13 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,7.50823009535918e+16,Frustrations Mount As People Face Day 4 Without Power http://bit.ly/lz6ssz via http://outside.in/13790,1:13 AM - 30 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,7.471991519773082e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/k9R2I3 via http://outside.in/13905,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,7.471991264339558e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/jmn1PZ via http://outside.in/13904,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,7.471991205620122e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/mvOqJG via http://outside.in/13903,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,7.47199105714135e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/kTaZjH via http://outside.in/13901,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,7.471990964867891e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/j1YjiE via http://outside.in/13850,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,7.471990685527245e+16,Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/kp4rMq via http://outside.in/13790,1:13 AM - 29 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,7.467934780555674e+16,Thousands still without power - http://bit.ly/jgMxW0 #Apalachin #NewYork,10:31 PM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,7.455340305698406e+16,Still without power in parts of Southern Tier - http://bit.ly/koi0tJ #ChenangoBridge #NewYork,2:11 PM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,7.435758601043968e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/mD1WXW via http://outside.in/13903",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,7.435758599366656e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/kwabUt via http://outside.in/13905",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
Vanguard_Group,1.0826531512310129e+18,Make the most of your earnings,10:00 AM - 8 Jan 2019,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",ME
13901,7.435758471439974e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/mFeEIt via http://outside.in/13901",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,7.435758439563264e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/k9RBwn via http://outside.in/13904",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,7.435757841876582e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/ko1pvz via http://outside.in/13850",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,7.435757183369626e+16,"Flash Flood Warning, But Friday Storm Damage Less Than Thursday's http://bit.ly/kExyOF via http://outside.in/13790",1:13 AM - 28 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
stormyBrew68,7.406996480131482e+16,"Power still out, going on 9 hrs since svr wx. Storms rocked house. Only noted pea size hail but gust est. 50+. #weather, #fb",6:10 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,7.399558508616909e+16,Storm Sweeps Through Area http://bit.ly/kH8EaE via http://outside.in/13905,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,7.399558454929408e+16,Storm Sweeps Through Area http://bit.ly/k9TISS via http://outside.in/13904,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,7.399558400403456e+16,Storm Sweeps Through Area http://bit.ly/mr8s0R via http://outside.in/13901,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,7.399558327841587e+16,Storm Sweeps Through Area http://bit.ly/jEtf5b via http://outside.in/13903,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,7.399557791810355e+16,Storm Sweeps Through Area http://bit.ly/kKP8uK via http://outside.in/13850,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,7.399557480592998e+16,Storm Sweeps Through Area http://bit.ly/iGNqzI via http://outside.in/13790,1:14 AM - 27 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511nyBinghamton,7.396541171198771e+16,Closed on US 11 in both directions from I-81 North to ex   - I-81 due to downed power lines and due to fallen trees. ...http://bit.ly/7dFGS5,11:15 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511NY,7.396540932543283e+16,Closed on US 11 in both directions from I-81 North to ex   - I-81 due to downed power lines and due to fallen trees. ...http://bit.ly/5Xuc69,11:15 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511nyBinghamton,7.396166299825766e+16,Closed to traffic on NY 17C in both directions from Valley View Drive to NY 434 Connector due to downed power lines a...http://bit.ly/7dFGS5,11:00 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511NY,7.396166090529997e+16,Closed to traffic on NY 17C in both directions from Valley View Drive to NY 434 Connector due to downed power lines a...http://bit.ly/5Xuc69,11:00 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511nyBinghamton,7.394286252551373e+16,"Closed to traffic on NY 369 from I-88 to ex- Ramp To I-88 West due to downed power lines. starting 10:37PM, 05/26/11 until further notice.",9:45 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511NY,7.39428480299991e+16,"Closed to traffic on NY 369 from I-88 to ex- Ramp To I-88 West due to downed power lines. starting 10:37PM, 05/26/11 until further notice.",9:45 PM - 26 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
RehuelSanchez,7.011122157099827e+16,Awesome raw power!!!!,7:59 AM - 16 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,6.822137432965939e+16,B-Mets storm back to win 5-2 http://bit.ly/iR4F4F via http://outside.in/13901,2:50 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,6.821223446309683e+16,B-Mets storm back to win 5-2 http://bit.ly/iZLJi1 via http://outside.in/13905,2:13 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
Vanguard_Group,1.0826531512310129e+18,Make the most of your earnings,10:00 AM - 8 Jan 2019,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",ME
13903,6.821223113280717e+16,B-Mets storm back to win 5-2 http://bit.ly/ize01r via http://outside.in/13903,2:13 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,6.821223071757107e+16,B-Mets storm back to win 5-2 http://bit.ly/ipS1zo via http://outside.in/13904,2:13 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,6.821222807516774e+16,B-Mets storm back to win 5-2 http://bit.ly/mjDAgy via http://outside.in/13850,2:13 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,6.821222252190106e+16,B-Mets storm back to win 5-2 http://bit.ly/mcazxx via http://outside.in/13790,2:13 AM - 11 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
HopefulHumanist,6.780735383103488e+16,@caaalebbb Would you happen to have any examples? I may buy a few to become a power user,11:25 PM - 9 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
sarahllyman,6.770359706806272e+16,"Whatever you can do, or dream you can do, begin it. Boldness has genius, power, and magic in it. Begin it now."" -Goethe",4:32 PM - 9 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13827,6.639246194103091e+16,Cuomo cabinet members sent to storm-ridden areas http://bit.ly/jQ9n89 via http://outside.in/13827,1:42 AM - 6 May 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,6.363250505561702e+16,Another storm socks region - http://bit.ly/jEovoh #GlenAubrey #NewYork,10:55 AM - 28 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,6.352488679408845e+16,"Vestal, Apalachin residents shaken after riding out storm - http://bit.ly/lQtFC0 #Apalachin #NewYork",3:48 AM - 28 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,6.33851088324608e+16,Apalachin hard-hit by storm - http://bit.ly/jG42xU #NewarkValley #NewYork,6:32 PM - 27 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
lmills02,6.30709082727465e+16,here the storm comes!!! Not happy about it!,9:44 PM - 26 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,6.174999127380787e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/dZqXji via http://outside.in/13850,6:15 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,6.167440078472397e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/ePC0Pi via http://outside.in/13905,1:14 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,6.167439720697446e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/fri7CE via http://outside.in/13904,1:14 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,6.167439668688486e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/fWsWXh via http://outside.in/13903,1:14 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13901,6.167439657784115e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/fu15qd via http://outside.in/13901,1:14 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,6.167439353695437e+16,Amendment to Cayuga Power Plant's PILOT Approved http://bit.ly/gy8CIN via http://outside.in/13790,1:14 AM - 23 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,5.950729140529971e+16,Power Outage in Town of Binghamton http://bit.ly/gnazKW via http://outside.in/13905,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,5.95072881379328e+16,Power Outage in Town of Binghamton http://bit.ly/elPQtn via http://outside.in/13903,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13904,5.950728806663782e+16,Power Outage in Town of Binghamton http://bit.ly/fRqheq via http://outside.in/13904,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
Vanguard_Group,1.0826531512310129e+18,Make the most of your earnings,10:00 AM - 8 Jan 2019,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",ME
13901,5.950728779400397e+16,Power Outage in Town of Binghamton http://bit.ly/glgE2k via http://outside.in/13901,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13850,5.950728454342246e+16,Power Outage in Town of Binghamton http://bit.ly/e8qYk5 via http://outside.in/13850,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,5.950728223235277e+16,Power Outage in Town of Binghamton http://bit.ly/dTarBn via http://outside.in/13790,1:43 AM - 17 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,5.858182950617498e+16,Solar power to be topic - http://bit.ly/iet5O0 #Endicott #NewYork,12:26 PM - 14 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
ktrombz,5.643309313282867e+16,"""Let’s face it: modern life is a shit storm and booze is the only umbrella without any holes in it.""",2:07 PM - 8 Apr 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
DownPierateHole,5.366433110727885e+16,“@terrysimpson: Never underestimate the power of stupid”people in large groups.,10:45 PM - 31 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",ME
NickiinNC,5.319885901437338e+16,@beth_ismyname Crap! They just changed our forecast to a storm watch.,3:56 PM - 30 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
juliancassady,5.294528461080166e+16,Its howards birthday. Howards been carrying around an empty coke 2 leter for 25 minutes. #blackout,11:08 PM - 29 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BodyLabWellness,5.216552555971789e+16,"WooHoo, Power Pilates Mat I certification class filling up!!!
#Pilates #fitness #wellness",7:30 PM - 27 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511nyBinghamton,5.125581063389184e+16,"Closed to traffic, downed power lines on NY 7 in both directions from Town of Fenton; Town of Colesville Line to I-88...http://bit.ly/7dFGS5",7:15 AM - 25 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
511NY,5.125580841930342e+16,"Closed to traffic, downed power lines on NY 7 in both directions from Town of Fenton; Town of Colesville Line to I-88...http://bit.ly/5Xuc69",7:15 AM - 25 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,5.095461908133478e+16,Power Outages in Endicott http://bit.ly/gyaLJ2 via http://outside.in/13903,11:18 AM - 24 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,5.086542557937664e+16,Just lost power for a minute or two. Hope it doesn't happen again this morning.,5:23 AM - 24 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BinghamtonNY,5.05638834081751e+16,a late season winter storm is impacting northeast pennsylvania and central new york today and tonight… …winter storm war… http://j.mp/gilvyv,9:25 AM - 23 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,5.050404549598003e+16,@FiremanRich I think we all hoped it would miss us. My plow guy put the plow up after the last storm. Lots of shoveling in store today.,5:27 AM - 23 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,5.030072443694285e+16,It's official. Spring must be here as the winter storm watch is now a warning from now until Thurs at 9 am. UGH!,4:00 PM - 22 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",ME
NickiinNC,5.019066043479654e+16,Ever wonder if OswegoCty is ready? RT @syracusedotcom: Oswego Cty has plan in case of emergency at 3 nuclear power plants http://ht.ly/4jvX2,8:42 AM - 22 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,5.013084354866381e+16,"Good morning, Twitter. Thinking about shooting the messenger. A winter storm watch in effect. Seriously?",4:44 AM - 22 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
zzizak,5.012834790002688e+16,"... and what else would make the iPhone 5 even better, built in solar power charging! Can't wait for this summer!",4:35 AM - 22 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BinghamtonNY,5.010342371408282e+16,a late season winter storm could impact northeast pennsylvania and the southern tier of central new york late tonight th… http://j.mp/hKonsi,2:56 AM - 22 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BodyLabWellness,4.568089892606362e+16,@Power_Pilates The Body Lab offering Mat I certification May 20-22. Register now!,10:02 PM - 9 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,4.544516450379366e+16,Storm leaves up to 2 feet of snow across Southern Tier - http://bit.ly/fwbueJ #Conklin #NewYork,6:25 AM - 9 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,4.497362311040614e+16,Storm leaves up to 2 feet of snow across Southern Tier - http://bit.ly/fpz7OO #JohnsonCity #NewYork,11:12 PM - 7 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,4.464635209698918e+16,"Storm brings heavy snow, potential for flooding - http://bit.ly/fSYOf6 #Conklin #NewYork",1:31 AM - 7 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
danest,4.454557236291994e+16,@nsalonga I know it was so warm yesterday..out of no where it starts snowing..there is now a big storm tonight =(,6:51 PM - 6 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BinghamtonNY,4.450420076327731e+16,winter storm warning remains in effect until 7 am est monday… a winter storm warning remains in effect until 7 am est mo… http://j.mp/h6hKMb,4:06 PM - 6 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BinghamtonNY,4.440783861279539e+16,winter storm warning in effect until 7 am est monday… the national weather service in binghamton has issued a winter sto… http://j.mp/fIygNN,9:43 AM - 6 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,4.440763915686707e+16,Winter storm watch to winter weather advisory to winter storm warning. Throw in flood watch that is now warning. It's spring in upstate NY,9:43 AM - 6 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",ME
NickiinNC,4.40138532683817e+16,How often do you get a flood watch and a winter storm watch being issued at the same time? #weather,7:38 AM - 5 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
BinghamtonNY,4.396065465840845e+16,winter storm watch in effect from sunday afternoon through late sunday night… the national weather service in binghamton… http://j.mp/eMlmcL,4:06 AM - 5 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,4.258320630167552e+16,"@MollySBaker We had a woman chain herself to a tree that she didn't want the power company to cut down. Eventually, they cut it anyway.",8:53 AM - 1 Mar 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,4.203597966987674e+16,Computer needs power now so I am going to have to leave #runchat early.  :-(,8:38 PM - 27 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,4.143073968154214e+16,Region hit by winter storm - http://bit.ly/fO0uSV #Vestal #NewYork,4:33 AM - 26 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13905,4.139573462867558e+16,"NYSEG: Power Restored for Many, but Expect Fluctuations http://bit.ly/hYVbYJ via http://outside.in/13905",2:14 AM - 26 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13903,4.139573344587776e+16,"NYSEG: Power Restored for Many, but Expect Fluctuations http://bit.ly/dXZKej via http://outside.in/13903",2:14 AM - 26 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
13790,4.139572264973517e+16,"NYSEG: Power Restored for Many, but Expect Fluctuations http://bit.ly/guLStO via http://outside.in/13790",2:14 AM - 26 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
topix_ny,4.127024604407398e+16,Region hit by winter storm - http://bit.ly/ftNqzI #Berkshire #NewYork,5:56 PM - 25 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
NickiinNC,4.124566925135872e+16,@bethismyname No kidding! UGH! Just hoping we don't lose power.,4:18 PM - 25 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",ME
